run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000062,2024-04-19,EXIT,0.16,2,2.0,0.008,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000063,2024-04-19,ENTRY,3.67,2,2.0,0.1835,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000063,2024-05-17,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000064,2024-05-17,ENTRY,1.22,2,2.0,0.061,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000064,2024-06-14,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000065,2024-06-14,ENTRY,2.035,2,2.0,0.10175,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000065,2024-07-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000066,2024-07-12,ENTRY,1.255,2,2.0,0.06275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000066,2024-08-07,ROLL,1.255,2,2.0,0.06275,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000067,2024-08-12,ENTRY,4.11,2,2.0,0.2055,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000067,2024-09-06,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000068,2024-09-06,ENTRY,2.99,2,2.0,0.1495,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000068,2024-10-04,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
