run_id,date,strategy,symbol,trade_id,option_pnl,hedge_pnl,total_pnl,cum_pnl,margin_used,max_risk,vix_close,iv_current,hv_current
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-08,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,174.4264,1138.0,1138.0,13.449999809265137,0.1203,0.0862
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-09,short_straddle,DIA,short_straddle_DIA_000003,0.0,-8.640015,-8.640015,165.786385,5044.60022,5044.60022,12.539999961853027,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-09,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,165.786385,1138.0,1138.0,12.539999961853027,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-10,short_straddle,DIA,short_straddle_DIA_000003,0.0,5.280029,5.280029,171.066415,5044.60022,5044.60022,12.5600004196167,0.1146,0.0879
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-10,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,171.066415,1138.0,1138.0,12.5600004196167,0.1146,0.0879
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-13,short_straddle,DIA,short_straddle_DIA_000003,0.0,-3.119995,-3.119995,167.946419,5044.60022,5044.60022,12.31999969482422,0.1127,0.0881
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-13,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,167.946419,1138.0,1138.0,12.31999969482422,0.1127,0.0881
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-14,short_straddle,DIA,short_straddle_DIA_000003,0.0,-0.800049,-0.800049,167.146371,5044.60022,5044.60022,12.390000343322754,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-14,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,167.146371,1138.0,1138.0,12.390000343322754,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-15,short_straddle,DIA,short_straddle_DIA_000003,0.0,-4.52002,-4.52002,162.626351,5044.60022,5044.60022,12.420000076293944,0.1071,0.0812
